次元1,次元2,次元3,次元4,次元5,次元6,次元7,次元8,次元9,次元10,次元11,次元12,次元13,次元14,次元15,次元16,次元17,次元18,次元19,次元20,次元21,次元22,次元23,次元24,次元25,次元26,次元27,次元28,次元29,次元30,次元31,次元32,次元33,次元34,次元35,次元36,次元37,次元38,次元39,次元40,次元41,次元42,次元43,次元44,次元45,次元46,次元47,次元48,次元49,次元50,次元51,次元52,次元53,次元54,次元55,次元56,次元57,次元58,次元59,次元60,次元61,次元62,次元63,次元64,次元65,次元66,次元67,次元68,次元69,次元70,次元71,次元72,次元73,次元74,次元75,次元76,次元77,次元78,次元79,次元80,次元81,次元82,次元83,次元84,次元85,次元86,次元87,次元88,次元89,次元90,次元91,次元92,次元93,次元94,次元95,次元96,次元97,次元98,次元99,次元100,重み
-0.06334979865769097,0.1397800698372389,0.3504720946870926,0.4601357187188069,0.48115083919240864,-0.4150612965506415,0.49306259877123715,-0.00961815783278408,-0.3558116711157271,0.6372465595717727,-0.8553194110040381,0.6615084460940268,0.5180060864337364,-0.5108330765349381,-0.7791842974527203,0.15555208820131095,0.414185283109322,-0.162651637743509,0.5968483278484954,-0.8503404435227498,-0.04194524908866559,-0.47738806449294713,0.2599897584406161,0.35845947032697456,-0.20592000595786342,-0.9889706979159002,0.4620267636422045,-0.6083100077912791,0.13143570395455595,-0.7770660795112942,-0.7802792311004495,0.5966120465791317,-0.2782017265485969,0.828670569638415,-0.885088719047773,0.48743227739475903,0.9430563654859428,0.9190320607217634,0.46344398762443084,-0.6851778985315807,-0.23381482371745954,0.5642794899389811,0.8321474832533717,0.5872676476322044,0.4415988126049226,0.13125202804007652,0.1595154878032884,-0.037049991017390926,0.30815237386272276,0.025563446094075015,-0.46622542588984073,-0.49172653735858796,0.7483965224064668,0.8728909924029814,0.8820713479909533,0.24161114706914644,0.9435846017484816,-0.5538243509376367,-0.09096273534196853,-0.033775230576970516,0.009476498845653603,0.9867458714140511,0.47703174573471885,0.3405459290897205,-0.5834290438972097,-0.7845962479607773,0.0408945239404821,-0.9959012719072794,0.06602405626458618,0.17410810566321067,-0.45968143794479266,-0.7071373430840588,-0.7492537943766471,0.7657362192974059,-0.7198661969485778,0.06220799777711716,0.6086415517457379,0.5651486232142082,-0.5024662286631392,0.057176291433944426,0.3064404224029742,0.14544007136918324,0.8398014610761857,-0.8258155294034046,-0.20500089945660083,-0.7349262966072201,0.47315313896740985,0.8304158588029391,-0.013623215921692244,0.2920655669503591,-0.7014868209269169,-0.10079373609036879,0.30579489711644114,-0.5154708931712318,0.6023907730486279,-0.48952953847839376,-0.9236759793873884,-0.4809568363025526,-0.4630422688544624,0.16428997846601034,-0.7846644314032755
0.06024814586138849,-0.6201888049868944,0.8618833112731183,0.4369305145510537,-0.15366307457996786,-0.04554267701769432,-0.9618461257943945,0.019135019180414048,-0.40834992362342837,-0.8020421693983752,-0.5799295860971178,0.35308841973058613,-0.11365445218238412,-0.8746613014131334,0.81318941487761,0.23642137340506553,0.22800468017371034,-0.5471813643283938,0.3927453057019944,0.3384276040381945,-0.614345730872908,-0.3421283937377707,-0.7847665649555546,-0.14958159412713845,-0.24128616392435553,-0.17823366898900073,-0.8774358043788527,-0.47172426339526263,-0.1357513698428927,0.818437941891698,0.3602200232396279,-0.7357998974531048,0.04673698775097035,-0.7568758945661735,-0.45393694511594695,0.021445246295891285,-0.43728702886908144,-0.16809163167429464,0.9744484099309727,-0.7798519079889182,0.005576741574181754,-0.08667357266091247,-0.9883325011649541,0.8449488243134996,0.3166918983158069,0.7559218319430171,-0.3367741305383152,-0.06400889112930086,-0.40909473019929776,-0.2830949849832066,-0.7827306308192269,0.6318804530622705,-0.14510082842827154,0.285549558796919,0.19554199387445492,-0.3520182143962518,0.8520469554868447,0.271779373196946,-0.34657393580521134,-0.8944139664070668,-0.7396257450352015,0.4877506374141143,-0.6363114816392292,-0.23933943903764454,-0.32679483015981226,-0.8223749203094546,-0.20620118946322818,-0.7164045549100233,-0.7062193200716044,0.052516048053160125,0.6013477753573103,0.395071095011748,-0.6659785751805768,0.7431146978523667,0.16304726923774548,0.853602970514351,0.2337273459638084,-0.7823445815242541,-0.8594328445447424,-0.3060781014009163,-0.7623466069082151,-0.45828653254876706,-0.2424222775715268,-0.49099291353842345,0.12751273279053066,-0.24483080884547148,0.4417038579792323,-0.5305405570915461,-0.31444908790068027,-0.9557643874983376,-0.1585130114149459,0.7949608949309226,0.13409870545611025,0.7065444763762578,0.45652476498312644,-0.5262361843286958,-0.2889772027367614,-0.8494722395943353,0.6099476511866471,0.9068337525234038,0.7415593956561043
-0.5627082639867191,0.7491302086413664,0.012534869732411691,-0.6780670012307093,0.3150358066090737,0.17714889103003084,0.9551658715432358,0.7884902961797812,0.8237484885764165,0.24741187489622551,0.7332262369913918,0.9839659991150868,0.6640400023563501,-0.13645351154835605,0.21549738230226,0.36349722469972734,-0.0616675417728213,0.9394536404976029,-0.9954045160500276,-0.5926240300009309,0.6610864273085861,0.9195355503836968,0.39370326974514924,0.7636213830761713,-0.530675762858665,0.3138822014644054,-0.7081718435132462,0.8011504058266367,-0.464416281727943,-0.5010513348443638,-0.4546107023985294,-0.4367414295510741,-0.11613166381168294,-0.7696452784005019,-0.5236611623116283,-0.4542250674056366,0.27006884730193825,0.28667108818488385,0.7750613830613298,0.19315143871371887,-0.3222859356060641,0.05203324924267583,-0.18520465196702407,0.7551861585682957,-0.3980713395746108,0.05617235569808332,0.6508606308187709,-0.44221610247123877,-0.8695184845256633,-0.13377158358946628,-0.22671810895352917,-0.7253922791583245,-0.07804357240952009,-0.6546656754893581,0.02208865569172902,-0.9228670317910471,0.5405417088503414,0.1267822890757384,-0.520684788708989,-0.002880809735359424,0.5876928685300287,-0.4335511505546199,-0.6968035794517667,-0.48834880791101265,0.4554989612326602,0.2741518270248884,0.593770112707462,0.30680620109065304,0.8649979167267419,-0.68225075693739,0.9864146438821376,-0.9562709747481181,0.8464032630639033,0.13801354578410308,-0.0716458330859363,-0.006791262449027058,0.12266143523287887,0.545296032610747,0.29312566664093864,-0.8566918443139471,-0.5397918281470336,0.29419125281185043,0.1315993822047945,0.15215371874145478,0.15115046494947382,-0.8323460076900825,0.15358833673160477,-0.9534870419107762,0.8106189054297592,-0.6004047886101641,0.4351618878463509,-0.2581830217150657,-0.3107284094613958,-0.6804979269094972,0.4749353280742702,-0.8482217329702149,-0.8934724255579796,0.11014793540675438,-0.1246092483707536,-0.718071998630619,0.7283408984993761
-0.8475972578853982,-0.9951514985969314,-0.6750533642140446,0.4850785225383051,-0.37125662793047653,-0.9872877359392737,0.8514566523207485,0.36071337406736903,0.2118415690152189,-0.24858276286019387,0.0011928240958889447,0.9373766469578841,0.28827335361547846,-0.7020643695744734,0.6304914581115705,-0.9789199884364271,-0.5418725263307795,-0.06134605680521543,0.7789760879782551,0.4873000611881092,0.7445778423406723,0.05114794253123989,-0.6324830494741255,0.24615415920696138,-0.43143613968082595,-0.025018810758330345,-0.1316047561680963,-0.9562056878220913,-0.5334003510548838,0.6334323017136674,0.43290075676041817,0.4206216952284524,-0.45155692714589335,-0.8409495267643072,-0.9743423316433486,-0.03458115530521433,0.24582201098716383,-0.45797505970253793,-0.18412324466685848,-0.659570207535721,-0.38232427100527555,-0.6536930452645264,-0.33260146417107506,-0.5488030534182369,0.38459441552060636,-0.6768228208019412,-0.5217646954959413,0.8844523103980023,-0.960599596239283,0.6376627438086881,-0.21810093198167768,0.1345288560572495,-0.6867769226332892,0.8126414411773725,-0.403230965075432,-0.11328034389450459,-0.37037618627577784,0.8838046730420589,-0.779022431514733,0.044619880007633284,0.4508600923534035,-0.11978207929726004,0.521739484355161,0.7996160358526446,-0.7045751324590371,-0.31742043859724933,0.8326817974102111,-0.3261819708885083,0.6718659434279771,-0.27449932217181483,0.1908587184052768,0.08021245540774302,0.4469242005531442,-0.8529855986578534,-0.1582306347864647,0.15576458647911673,0.3440104434122899,-0.18775141788741712,-0.2109569072897759,0.21736582455245435,-0.09443226429809981,0.8808773211157965,0.011593718427225563,-0.6210158461643849,-0.5039991903755379,0.06931363780770017,0.2314714641933706,0.724928549260325,-0.11088699177472927,0.6135215729844469,0.20157401011708975,-0.24184987337424524,0.6888031084956752,-0.30109961573012256,0.569211966038696,0.7796678661269443,0.5888409281734961,0.23924071745441167,-0.18218151303579433,-0.9554970191087442,-0.1909842706232221
-0.12371485570730567,0.36452383265591615,-0.9871059820205922,-0.4400848000512969,-0.7423011629335207,0.06580894133022197,-0.5720558658291156,-0.06016320378845885,0.40772927395658487,-0.3757574611358283,-0.8769253364236482,-0.21746248279649116,-0.054974865211039003,-0.515949420099769,-0.7274125657526486,-0.6497503644163712,0.25801388834752914,-0.47514059087030713,0.8830128464709154,-0.547032765447948,0.681694090355029,0.7032663801106609,-0.4768881016728046,0.4430109467943547,-0.6805101111333846,-0.8987059008913434,-0.6980642912099744,0.5715802866992243,0.6668088054071489,0.0961500610373589,0.9562149310609916,-0.7274431181291188,0.6974380425140232,0.21346882607344242,0.23837151204259177,-0.9287848310308043,0.15495498618490955,0.4758074924127309,0.7739792799871014,0.6531245410810469,-0.4412474570720645,0.891246302425593,0.3171162830658608,0.9155897019595403,-0.40667275691382987,-0.7102217798577255,-0.4937527851688892,-0.7861701572165906,-0.7985347582070081,0.17446962586331483,0.32878705122139007,0.2608118442604491,-0.6336861839697226,-0.055904307892280514,-0.6451775972750071,0.2707899941339097,0.005067543754868509,0.5163038418962329,0.6751220930353797,0.9913601951658448,-0.3643937166000456,-0.9354602788832739,-0.38220904812299006,0.45979239857003307,0.47346439353950653,0.830019819047167,0.3752345599847282,0.25640162542296663,-0.7902584109548275,-0.08395829723096349,-0.7803338225701405,0.13086981883884363,-0.6199252406092267,-0.7276826147465019,-0.7181665332750978,-0.389919682324559,-0.07394546797386226,0.664880098439613,-0.3792644736179148,-0.34759138683634283,-0.6405430987929194,-0.3339018672263294,0.8465382300017216,0.31131597555141466,-0.8025940683071958,0.2494770253951939,-0.3409608431019886,0.164168998900715,-0.7303568713059938,0.5819498239294693,0.0036393653813440174,0.6111740241211816,-0.4985330941821944,-0.5664094350227055,-0.7755176286811353,-0.10799032413368448,0.3143944265466595,-0.6141740911693765,0.7598033062731984,0.8054321995541212,-0.7474406085641784
-0.9984308184207121,0.679648198417009,-0.7236003663506645,0.1979007743446689,-0.35188684731352526,0.40496601808769994,-0.9939141604349595,0.010913486677045836,-0.059054112237098555,0.8650727516939115,0.02730105720718845,0.6820658674968324,0.42279398548845337,0.7211438207797599,-0.26998786644835604,0.8595685340952365,-0.7520905939035502,-0.2575679304123333,-0.07465428778534322,-0.11651127813477447,0.720174997900119,0.3005161608010145,-0.2765981612092626,-0.29817706421293566,-0.8357886907534661,0.18811080553705195,-0.7577762363502415,0.575381890382205,0.4408118256788299,0.7356453783133025,0.12870943982399008,-0.33206330728788547,-0.6182531691806387,-0.1908530561401972,0.09466880588497673,-0.7774636316235818,0.6839886823351691,-0.7363630778083959,0.4676133549361766,-0.609712807843377,-0.6719248326892729,0.7899741019397531,-0.8344005787845581,-0.040186503029947085,-0.855172076116801,-0.6784516682432999,-0.7558521578372233,-0.8324908731950053,0.7087726647994086,0.9597166259437763,-0.46833032275174546,-0.6653086415133942,0.08243586419864501,-0.1879646584144956,-0.09141686318192832,-0.705737003992785,-0.20633874586935064,0.8145576852100243,0.695603322765354,-0.24006063561130742,0.45975680945702857,0.7633567487313635,-0.9705479365066273,-0.7606741316162758,-0.03668320303452144,-0.7281992284819987,0.5515803721371921,0.41701600886756873,0.1140762779924488,0.29236322813292137,-0.9581933895282673,0.046294051228580435,-0.3892998999645634,0.8980855181767858,-0.7148411260194374,-0.1334602996746891,-0.9325178901117687,-0.16753901376154123,0.4862205494693914,0.8294680554317982,-0.6059600930868501,-0.9869089692497145,-0.16259610451972306,0.3923604105212335,0.3768211473391243,0.27888367023182214,-0.319060687825547,0.2783042356820423,0.422618898003033,0.34628962186948564,-0.7450423763189808,0.9715779339444514,-0.3507031655466166,-0.5901505474982708,-0.41667268808784375,-0.918354332666411,0.39096730037152794,0.5138171600705062,0.326711736956972,0.8842950364716561,0.621911852988634
-0.5944970055141221,0.3573280129450068,-0.6739484315305996,-0.29189716782376396,0.3674207923821595,0.32008793970281113,-0.490088333788384,0.9610604205527247,0.6764344631768988,-0.09539748971426798,-0.8984818123488586,0.075399629774478,-0.040908317662586735,-0.39486960151179773,0.7713643130199221,0.46742358641701587,0.5557077371010987,0.5662795010430074,-0.7194445791013092,-0.8382141679515792,0.728527552740449,-0.8912988179595321,-0.006414489915828492,0.06014144773543795,-0.18849221922455872,-0.006021421447794051,-0.5078782120820798,-0.7445979349980997,0.9652578547640303,0.62989207924923,0.782737882423574,0.5860273330192951,0.09463327274705247,0.731433195243029,-0.5957506602433089,0.6559132758748695,0.39290681291630125,0.35130811130051,0.9842821611013818,0.18006749462647753,0.6358137789341477,-0.7193929025049246,0.7516461627810456,0.4778785628839046,0.7569102205472522,0.43983634195215404,-0.942064855651385,-0.006555472199065715,0.11931297523081763,-0.37098397094325897,0.3750915517124672,0.557598327166172,0.965460211083814,0.5328889406703654,-0.6075099823444465,-0.6323985702946329,-0.1841256379755536,0.34374351004261305,0.8580431535421043,0.632607165440815,-0.013224535198009035,0.3281967648151083,-0.1535350481500094,-0.8731650953614672,0.22570333836686607,-0.12542580749416576,0.08952114210785811,-0.3755935192253197,-0.6617439088784121,-0.08998649256078195,-0.5163362277269316,0.33017215586572135,-0.44593961070282206,0.9656976445522178,-0.7348379697592441,-0.36954942848605676,-0.23269349335102862,-0.810432938353424,0.117535323508136,0.46652505024249435,-0.049378494284936236,0.30345937246122434,-0.2920298742241848,-0.5231686189949427,0.0016039004715523442,0.4837989953796731,-0.7949148393308952,0.9269260997108137,0.6596506953068615,-0.04733846226590843,0.8599580445347266,-0.5176975022887839,0.870730025737165,-0.9306357022255974,-0.13034947377500972,0.7170124711426125,-0.561309111766943,0.5925016153180978,0.7028923454090759,0.13037710235599498,-0.5123594834646403
-0.22130482704611787,0.9517298695372288,0.37024520498697866,-0.24854294684494493,-0.2599748800939109,0.9038790851211237,0.09099506045405992,-0.4636720149566055,-0.08203400298632402,0.03436773193421783,-0.9475784725133446,-0.962740858243769,0.3172046080736042,-0.300161824490087,-0.032914106118592246,-0.06773503987975682,0.8396365722462368,-0.7215282135118717,-0.7223630401642742,-0.8754770073410234,-0.9955762636173312,-0.009159995453224767,0.7785729346692263,0.22243539894059328,-0.22031541633779717,-0.3542566557510799,-0.15523537089662642,-0.7185618095463071,0.6417754967804034,-0.2597269407249172,-0.7926499303842508,-0.5547855073633055,0.0616519848635706,-0.8930170321287105,0.9305299018946447,-0.5903379562502443,-0.7747998040674413,0.6723065503476394,0.7197081854909457,0.2734991920091824,0.27043673047804884,0.5498803731106735,0.2645019852744612,-0.5486272955037111,0.32438273860285916,0.5996836533538523,0.8496792600484319,0.4401918241246363,0.7026742838255154,-0.8478889867970353,0.1500052299497343,0.11677851281377127,0.5749630113646409,-0.6096938961136786,-0.39822664054869183,0.7432793844001546,0.5499640698918978,0.7199932759460518,0.627437703238861,0.7400805417918468,0.20692062377603704,-0.03199475014559816,0.9932665227369065,-0.6649379238006036,-0.6207667478527096,-0.7020727479436344,0.4746784639920787,-0.43556667586376285,-0.9001807343713992,-0.916402047734515,-0.2992198499800497,-0.36864112754045086,0.3414123212400927,0.8113131000797555,0.24310016772732768,-0.7477652685209955,0.36257982946759315,-0.4064994433586814,0.6037565722819088,-0.9842998131288978,-0.30977874725561116,0.9181853498076514,0.5542933290783931,-0.7445583581457225,0.050509997875287205,0.5784981880894319,-0.7037040126526252,-0.4300782158134433,-0.054164428116196706,0.2282341846486039,-0.007786485496066087,0.9444444782154314,0.3351695200875595,0.6074099157005989,-0.15973130725687212,0.494174036979247,0.6789523362655593,-0.5310569995383456,-0.293731540026823,-0.20767070556692002,-0.3444490514226999
0.004230935526553181,0.15944686315165224,0.8029068480765817,0.11719838408209526,0.2969623259838309,-0.8905309660918455,0.8159415685068245,-0.5909975610980044,-0.40264281031964855,-0.6714276947947418,-0.08923598277393074,-0.5537231566343419,-0.9326354497972218,-0.7267233537346058,-0.2422492360133257,-0.7394829241310932,0.7060589403966825,0.3221217120027865,-0.7619944524119225,-0.4651041744299621,0.4753625863774099,0.6049904748203088,0.7414317504557536,0.6492579189641018,-0.8956909766717182,0.8345384768957413,-0.5649042579793238,-0.34480443983070064,0.0233562157392303,0.7874996222704082,0.36515463802294423,0.30324405064284365,-0.635262685743369,-0.6284150129906382,0.4141092864054361,0.23167432677128208,0.823683334713326,-0.8392978469797336,0.13309433815807037,0.782616493082307,-0.2224811299251298,0.5613081583853299,0.5149464170918674,0.13369878336485563,0.9960541094085855,0.8430537696937441,-0.2945102936574504,0.8374975777480627,0.50105939506005,0.8382694152815067,-0.4734755995841323,0.5737809379957273,-0.6480012441056117,0.9681739627698984,-0.4607046224049871,0.6389465178108685,0.22220607953941407,-0.5256851602756087,-0.055246743013388167,0.2832062915490835,0.3230350170898021,0.48289176602819417,0.5707284847842709,-0.4546775326084799,0.5607045635421214,0.01453676815594307,-0.5606691788629466,-0.1441656066633571,-0.5059631293115726,-0.3956762495995484,0.7369488594785901,-0.3207386310972621,0.36267636201329456,0.9446236922746676,0.3544225454823531,0.31159138756796156,-0.9134364423484735,-0.054237553117369,0.4288237967808244,-0.565973586038654,0.019688305777165738,0.8475301697132503,0.7050528680204219,0.594422635326023,-0.11766175492176034,-0.3973323630348685,0.9805682664808726,-0.2562685192603661,-0.23601442558464247,-0.13508598732414467,-0.5413321273689332,-0.6094953211770608,-0.5354448265242888,-0.18669266285918396,-0.08898601136025175,-0.2666204866037343,-0.4026691473612546,-0.14257459616078472,-0.7326584682519922,0.970991436815511,0.5802597651123552
0.11928408590255746,0.4056764261660766,0.5819625392622159,-0.06329692525234909,-0.5167236332956394,0.13188600540205608,-0.9103101214517522,-0.8115853328293215,0.3163011358738246,-0.7281062816802581,-0.6023533589503249,-0.2264721675778315,0.5786306301738044,-0.1763629612609594,0.42854882987964704,-0.10506588749338164,0.40756560360739835,0.8665333473744304,-0.6875811858860248,-0.0003640534251744265,-0.7081452437597938,-0.6878087451253977,0.34455873151392213,-0.6145418433782512,0.016768614983343588,0.7357894809246587,-0.20693777098808652,0.8575106999313086,-0.7699669238286684,0.48240089559042976,0.2395972351140193,0.7765574144369496,0.10116460677382177,-0.8440843501523766,0.7083919084861778,0.5817618430888207,0.7466286950039173,0.9193655953657216,0.07578881407731564,-0.0820678428461794,-0.33436582712459617,0.23292948979481753,-0.9433408651626192,0.024804953346174274,0.9403278569719369,-0.4971894264934118,-0.41499947568385676,-0.08073734588697856,0.6311095299557123,0.8896224774982039,0.9426284930392558,0.21269941791782343,0.022758623978410664,0.8858901421762306,-0.017101774432244143,-0.7015334599719788,-0.047505312209564,-0.12032248129445644,0.37884001519553,-0.19993060751952574,-0.8245929294184066,-0.49918135537452224,0.11133708961005662,0.07687171505474855,-0.7007134174841195,-0.2383389741911619,-0.2305596812550873,-0.09173735526848559,-0.39923622663205405,-0.5497820393876858,-0.6444433725179958,0.9992080802920538,-0.38849523834211275,0.01806554069784083,-0.12823687039506704,-0.4491684580859766,-0.7122892273693082,-0.013636488809341984,0.6117551125421639,-0.6316225263629651,0.4356066709798103,0.9243603489783242,-0.5564991587512413,0.9527741472014843,-0.26410735828411813,0.38049238775212235,0.617618668947764,-0.8040243042959001,-0.1733987122749986,0.3039594625838824,0.4442442599708635,0.011499405044061106,0.4184383714807609,-0.5623376535807139,-0.9263777439697677,-0.7709884376225425,-0.41791780369834275,0.054517827503580585,-0.46139281109775854,-0.10772385197361678,-0.7998522700766433
